m_interview,a_interview,m_naissance,a_naissance,age,etude
10,2001,10,1961,40,0
10,2001,10,1961,40,0
10,2001,10,1961,40,0
10,2001,9,1971,30,1
10,2001,9,1971,30,1
10,2001,9,1971,30,1
10,2001,4,1962,39,1
10,2001,4,1962,39,1
10,2001,4,1962,39,1
10,2001,4,1962,39,1
10,2001,4,1962,39,1
10,2001,5,1974,27,1
10,2001,4,1953,48,0
10,2001,4,1953,48,0
10,2001,4,1953,48,0
10,2001,4,1953,48,0
10,2001,4,1953,48,0
10,2001,2,1962,39,1
10,2001,2,1962,39,1
10,2001,2,1962,39,1
10,2001,2,1962,39,1
10,2001,2,1962,39,1
10,2001,2,1962,39,1
10,2001,2,1962,39,1
10,2001,4,1981,20,0
10,2001,5,1953,48,0
10,2001,5,1953,48,0
10,2001,5,1953,48,0
10,2001,5,1953,48,0
10,2001,5,1953,48,0
10,2001,4,1977,24,2
10,2001,2,1952,49,1
10,2001,2,1952,49,1
11,2001,12,1967,33,0
11,2001,8,1977,24,1
11,2001,8,1977,24,1
11,2001,7,1978,23,1
11,2001,8,1974,27,1
11,2001,8,1974,27,1
11,2001,7,1953,48,3
11,2001,7,1953,48,3
11,2001,7,1953,48,3
11,2001,7,1953,48,3
11,2001,10,1955,46,1
11,2001,10,1955,46,1
11,2001,10,1955,46,1
11,2001,10,1955,46,1
11,2001,7,1973,28,2
11,2001,2,1957,44,3
11,2001,2,1957,44,3
11,2001,11,1977,24,2
11,2001,9,1960,41,3
11,2001,9,1960,41,3
11,2001,9,1960,41,3
11,2001,5,1981,20,1
11,2001,3,1971,30,1
11,2001,3,1971,30,1
11,2001,3,1971,30,1
11,2001,7,1963,38,0
11,2001,7,1963,38,0
11,2001,5,1955,46,0
11,2001,5,1955,46,0
11,2001,5,1955,46,0
11,2001,5,1955,46,0
11,2001,5,1955,46,0
11,2001,2,1962,39,1
11,2001,2,1962,39,1
11,2001,2,1962,39,1
11,2001,12,1960,40,1
11,2001,12,1960,40,1
11,2001,12,1960,40,1
11,2001,12,1960,40,1
11,2001,12,1960,40,1
11,2001,5,1965,36,1
11,2001,5,1965,36,1
11,2001,5,1965,36,1
11,2001,5,1965,36,1
11,2001,10,1972,29,2
10,2001,5,1966,35,2
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,7,1979,22,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,6,1954,47,0
10,2001,7,1981,20,2
10,2001,5,1966,35,0
10,2001,5,1966,35,0
10,2001,5,1966,35,0
10,2001,5,1966,35,0
10,2001,5,1966,35,0
10,2001,5,1965,36,3
10,2001,5,1965,36,3
10,2001,11,1953,47,0
10,2001,11,1953,47,0
10,2001,11,1953,47,0
10,2001,11,1953,47,0
10,2001,11,1973,27,1
10,2001,11,1973,27,1
10,2001,11,1973,27,1
10,2001,11,1973,27,1
10,2001,1,1955,46,2
10,2001,1,1955,46,2
10,2001,1,1955,46,2
10,2001,1,1955,46,2
10,2001,10,1974,27,2
10,2001,5,1955,46,3
10,2001,5,1955,46,3
10,2001,11,1951,49,0
10,2001,11,1951,49,0
10,2001,11,1951,49,0
10,2001,11,1951,49,0
10,2001,11,1951,49,0
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,12,1959,41,2
10,2001,10,1971,30,2
10,2001,5,1971,30,2
10,2001,5,1971,30,2
10,2001,5,1971,30,2
10,2001,7,1962,39,1
10,2001,7,1962,39,1
10,2001,5,1955,46,0
10,2001,5,1955,46,0
10,2001,5,1955,46,0
10,2001,11,1982,18,1
10,2001,9,1983,18,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
10,2001,11,1958,42,1
11,2001,3,1976,25,1
11,2001,3,1976,25,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,1,1965,36,1
11,2001,9,1964,37,0
11,2001,9,1964,37,0
11,2001,9,1964,37,0
11,2001,9,1964,37,0
11,2001,10,1975,26,1
11,2001,10,1975,26,1
11,2001,11,1959,42,1
11,2001,11,1959,42,1
11,2001,11,1959,42,1
11,2001,11,1959,42,1
11,2001,11,1959,42,1
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,3,1955,46,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,10,1956,45,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,6,1962,39,0
11,2001,11,1982,19,0
11,2001,11,1982,19,0
11,2001,9,1975,26,1
11,2001,9,1975,26,1
11,2001,9,1975,26,1
11,2001,5,1971,30,0
11,2001,5,1971,30,0
11,2001,5,1971,30,0
11,2001,5,1971,30,0
11,2001,5,1971,30,0
10,2001,2,1966,35,1
10,2001,2,1966,35,1
10,2001,2,1966,35,1
10,2001,2,1966,35,1
10,2001,2,1966,35,1
10,2001,2,1966,35,1
10,2001,6,1960,41,1
10,2001,6,1960,41,1
10,2001,6,1960,41,1
10,2001,6,1960,41,1
10,2001,6,1960,41,1
10,2001,6,1960,41,1
10,2001,4,1963,38,0
10,2001,4,1963,38,0
10,2001,4,1963,38,0
10,2001,4,1963,38,0
10,2001,4,1963,38,0
10,2001,4,1963,38,0
10,2001,9,1971,30,0
10,2001,9,1971,30,0
10,2001,3,1968,33,2
10,2001,3,1968,33,2
10,2001,3,1968,33,2
10,2001,3,1968,33,2
10,2001,3,1968,33,2
10,2001,3,1978,23,1
10,2001,6,1975,26,1
10,2001,3,1958,43,0
10,2001,3,1958,43,0
10,2001,3,1958,43,0
10,2001,3,1958,43,0
10,2001,3,1958,43,0
10,2001,3,1958,43,0
10,2001,3,1958,43,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,1,1963,38,0
10,2001,3,1965,36,0
10,2001,3,1965,36,0
10,2001,3,1965,36,0
10,2001,3,1965,36,0
10,2001,12,1981,19,0
10,2001,3,1970,31,0
10,2001,3,1970,31,0
10,2001,3,1970,31,0
10,2001,3,1970,31,0
10,2001,6,1975,26,0
10,2001,6,1975,26,0
10,2001,6,1975,26,0
10,2001,6,1975,26,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,1,1957,44,0
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,3,1959,42,1
10,2001,7,1977,24,0
10,2001,7,1977,24,0
10,2001,7,1977,24,0
10,2001,7,1977,24,0
10,2001,8,1979,22,0
10,2001,8,1979,22,0
10,2001,8,1979,22,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,12,1958,42,0
9,2001,2,1969,32,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1970,30,0
9,2001,12,1970,30,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,2,1961,40,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,1,1953,48,0
9,2001,3,1978,23,0
9,2001,3,1978,23,0
9,2001,3,1978,23,0
9,2001,8,1971,30,1
9,2001,8,1971,30,1
9,2001,8,1971,30,1
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,10,1968,32,0
9,2001,4,1965,36,2
9,2001,4,1965,36,2
9,2001,4,1965,36,2
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,11,1955,45,0
9,2001,2,1971,30,0
9,2001,2,1971,30,0
9,2001,2,1971,30,0
9,2001,2,1971,30,0
9,2001,12,1954,46,0
9,2001,12,1954,46,0
9,2001,12,1954,46,0
9,2001,12,1954,46,0
9,2001,12,1954,46,0
9,2001,12,1954,46,0
9,2001,12,1954,46,0
9,2001,7,1969,32,1
9,2001,7,1969,32,1
9,2001,7,1969,32,1
9,2001,7,1969,32,1
9,2001,9,1976,25,2
11,2001,11,1981,20,0
11,2001,11,1968,33,2
11,2001,11,1968,33,2
11,2001,11,1968,33,2
11,2001,11,1968,33,2
11,2001,11,1968,33,2
11,2001,11,1968,33,2
11,2001,10,1979,22,0
11,2001,10,1979,22,0
11,2001,3,1976,25,0
11,2001,3,1976,25,0
11,2001,6,1971,30,0
11,2001,6,1971,30,0
11,2001,6,1971,30,0
11,2001,6,1983,18,0
11,2001,12,1970,30,1
11,2001,12,1970,30,1
11,2001,12,1970,30,1
11,2001,12,1970,30,1
11,2001,4,1982,19,0
11,2001,10,1963,38,0
11,2001,9,1970,31,0
11,2001,1,1974,27,1
11,2001,1,1974,27,1
11,2001,1,1974,27,1
11,2001,5,1973,28,1
11,2001,5,1973,28,1
11,2001,1,1973,28,1
11,2001,1,1973,28,1
11,2001,1,1973,28,1
11,2001,11,1979,22,0
11,2001,11,1979,22,0
11,2001,11,1979,22,0
11,2001,1,1973,28,1
11,2001,7,1959,42,1
11,2001,7,1959,42,1
11,2001,7,1959,42,1
11,2001,7,1959,42,1
11,2001,7,1959,42,1
11,2001,7,1959,42,1
11,2001,7,1959,42,1
11,2001,4,1964,37,0
11,2001,4,1964,37,0
11,2001,4,1964,37,0
11,2001,4,1964,37,0
11,2001,4,1964,37,0
11,2001,4,1964,37,0
11,2001,4,1964,37,0
11,2001,8,1976,25,0
11,2001,8,1976,25,0
11,2001,8,1976,25,0
11,2001,8,1976,25,0
11,2001,8,1976,25,0
11,2001,9,1958,43,1
11,2001,9,1958,43,1
11,2001,9,1958,43,1
11,2001,12,1962,38,2
11,2001,12,1962,38,2
11,2001,12,1962,38,2
11,2001,12,1962,38,2
11,2001,12,1962,38,2
11,2001,12,1962,38,2
11,2001,7,1967,34,2
11,2001,7,1967,34,2
11,2001,7,1967,34,2
11,2001,7,1967,34,2
11,2001,7,1967,34,2
11,2001,11,1969,32,0
11,2001,11,1969,32,0
11,2001,11,1969,32,0
11,2001,11,1969,32,0
11,2001,11,1969,32,0
11,2001,11,1969,32,0
11,2001,11,1969,32,0
11,2001,1,1966,35,0
11,2001,1,1966,35,0
11,2001,1,1966,35,0
11,2001,1,1966,35,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,12,1975,25,0
8,2001,7,1973,28,0
8,2001,7,1973,28,0
8,2001,7,1973,28,0
8,2001,7,1973,28,0
8,2001,6,1977,24,1
8,2001,2,1983,18,0
8,2001,2,1983,18,0
8,2001,3,1978,23,0
8,2001,3,1973,28,0
8,2001,3,1973,28,0
8,2001,3,1973,28,0
8,2001,3,1973,28,0
8,2001,3,1973,28,0
8,2001,2,1962,39,0
8,2001,2,1962,39,0
8,2001,2,1962,39,0
8,2001,2,1962,39,0
8,2001,2,1962,39,0
8,2001,12,1965,35,1
8,2001,12,1965,35,1
8,2001,12,1965,35,1
8,2001,12,1965,35,1
8,2001,6,1965,36,0
8,2001,6,1965,36,0
8,2001,6,1965,36,0
8,2001,6,1965,36,0
8,2001,6,1965,36,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,4,1952,49,0
8,2001,9,1970,30,1
8,2001,9,1970,30,1
8,2001,6,1981,20,1
8,2001,6,1981,20,1
8,2001,11,1976,24,0
8,2001,11,1976,24,0
8,2001,7,1974,27,0
8,2001,8,1974,27,1
8,2001,12,1960,40,0
8,2001,12,1960,40,0
8,2001,12,1960,40,0
8,2001,12,1960,40,0
8,2001,12,1960,40,0
8,2001,12,1960,40,0
8,2001,12,1960,40,0
8,2001,7,1969,32,0
8,2001,7,1969,32,0
8,2001,7,1969,32,0
8,2001,5,1977,24,1
8,2001,5,1977,24,1
8,2001,7,1976,25,0
8,2001,7,1976,25,0
8,2001,7,1976,25,0
8,2001,4,1972,29,1
8,2001,4,1972,29,1
8,2001,4,1972,29,1
8,2001,4,1972,29,1
8,2001,4,1972,29,1
8,2001,10,1982,18,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1954,46,0
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,11,1953,47,1
8,2001,3,1975,26,0
8,2001,3,1975,26,0
8,2001,3,1975,26,0
8,2001,3,1975,26,0
8,2001,9,1954,46,0
8,2001,9,1954,46,0
8,2001,9,1967,33,2
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,10,1960,40,0
8,2001,11,1955,45,1
8,2001,11,1955,45,1
8,2001,11,1955,45,1
8,2001,7,1974,27,2
8,2001,7,1974,27,2
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,10,1954,46,0
8,2001,1,1961,40,0
8,2001,1,1961,40,0
8,2001,1,1961,40,0
8,2001,1,1961,40,0
8,2001,1,1961,40,0
8,2001,1,1961,40,0
8,2001,1,1961,40,0
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,1,1963,38,1
8,2001,11,1962,38,1
8,2001,11,1962,38,1
8,2001,11,1962,38,1
8,2001,11,1962,38,1
8,2001,11,1962,38,1
8,2001,11,1962,38,1
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,4,1954,47,0
8,2001,6,1983,18,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,3,1954,47,0
8,2001,5,1961,40,0
8,2001,5,1961,40,0
8,2001,5,1961,40,0
8,2001,5,1961,40,0
8,2001,5,1961,40,0
8,2001,5,1961,40,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,11,1963,37,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,6,1956,45,0
8,2001,8,1954,47,0
8,2001,8,1954,47,0
8,2001,8,1954,47,0
8,2001,8,1954,47,0
8,2001,8,1954,47,0
8,2001,8,1954,47,0
8,2001,8,1954,47,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,2,1960,41,0
8,2001,9,1974,26,1
8,2001,6,1973,28,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,4,1973,28,0
8,2001,3,1983,18,1
8,2001,3,1983,18,1
8,2001,12,1961,39,1
8,2001,12,1961,39,1
8,2001,12,1961,39,1
8,2001,12,1961,39,1
8,2001,12,1961,39,1
8,2001,12,1961,39,1
8,2001,12,1961,39,1
8,2001,8,1975,26,0
8,2001,8,1975,26,0
8,2001,6,1968,33,0
8,2001,6,1968,33,0
8,2001,6,1968,33,0
8,2001,6,1968,33,0
8,2001,4,1974,27,1
8,2001,4,1974,27,1
8,2001,4,1974,27,1
8,2001,4,1974,27,1
8,2001,2,1975,26,0
8,2001,6,1977,24,0
8,2001,2,1969,32,0
8,2001,2,1969,32,0
8,2001,2,1969,32,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1952,48,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,9,1961,39,0
8,2001,6,1960,41,0
8,2001,6,1960,41,0
8,2001,6,1960,41,0
8,2001,6,1960,41,0
8,2001,6,1960,41,0
8,2001,6,1960,41,0
8,2001,6,1960,41,0
8,2001,3,1969,32,0
8,2001,3,1969,32,0
8,2001,3,1969,32,0
8,2001,3,1969,32,0
8,2001,3,1969,32,0
8,2001,3,1969,32,0
8,2001,3,1969,32,0
8,2001,3,1976,25,0
8,2001,3,1976,25,0
8,2001,3,1976,25,0
8,2001,3,1966,35,0
8,2001,3,1966,35,0
8,2001,2,1963,38,1
8,2001,2,1963,38,1
8,2001,2,1963,38,1
8,2001,2,1963,38,1
8,2001,2,1963,38,1
8,2001,2,1963,38,1
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1966,35,0
8,2001,6,1971,30,0
8,2001,6,1971,30,0
8,2001,6,1971,30,0
8,2001,5,1971,30,0
8,2001,5,1971,30,0
8,2001,5,1971,30,0
8,2001,5,1971,30,0
8,2001,11,1968,32,0
8,2001,11,1968,32,0
8,2001,11,1968,32,0
8,2001,11,1968,32,0
8,2001,11,1968,32,0
8,2001,11,1968,32,0
8,2001,9,1956,44,0
8,2001,9,1956,44,0
8,2001,9,1956,44,0
8,2001,9,1956,44,0
8,2001,9,1956,44,0
8,2001,9,1956,44,0
8,2001,9,1956,44,0
8,2001,5,1968,33,0
8,2001,5,1968,33,0
8,2001,5,1968,33,0
8,2001,5,1968,33,0
8,2001,5,1968,33,0
8,2001,7,1971,30,0
8,2001,7,1971,30,0
8,2001,7,1971,30,0
8,2001,7,1971,30,0
8,2001,7,1971,30,0
8,2001,7,1971,30,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,3,1968,33,0
8,2001,10,1973,27,0
8,2001,10,1973,27,0
8,2001,10,1973,27,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,2,1958,43,0
8,2001,3,1979,22,0
8,2001,3,1979,22,0
8,2001,3,1964,37,0
8,2001,3,1964,37,0
8,2001,3,1964,37,0
8,2001,3,1964,37,0
8,2001,3,1964,37,0
8,2001,3,1964,37,0
9,2001,6,1972,29,0
9,2001,6,1972,29,0
9,2001,6,1972,29,0
9,2001,6,1972,29,0
9,2001,2,1966,35,1
9,2001,2,1966,35,1
9,2001,2,1966,35,1
9,2001,2,1966,35,1
9,2001,2,1966,35,1
9,2001,2,1966,35,1
9,2001,6,1969,32,0
9,2001,6,1969,32,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,10,1963,37,0
9,2001,11,1976,24,0
9,2001,11,1976,24,0
9,2001,4,1979,22,0
9,2001,5,1979,22,0
9,2001,5,1979,22,0
9,2001,11,1972,28,1
9,2001,11,1972,28,1
9,2001,11,1972,28,1
9,2001,3,1976,25,0
9,2001,3,1976,25,0
9,2001,3,1976,25,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,5,1966,35,0
9,2001,2,1966,35,0
9,2001,2,1966,35,0
9,2001,2,1966,35,0
9,2001,2,1966,35,0
9,2001,2,1966,35,0
9,2001,11,1972,28,0
9,2001,11,1972,28,0
9,2001,11,1972,28,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,7,1967,34,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,7,1965,36,0
9,2001,1,1979,22,0
9,2001,1,1979,22,0
9,2001,8,1975,26,1
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,12,1962,38,0
9,2001,8,1973,28,0
9,2001,8,1973,28,0
9,2001,7,1976,25,0
9,2001,8,1979,22,0
9,2001,3,1959,42,0
9,2001,3,1959,42,0
9,2001,3,1959,42,0
9,2001,3,1959,42,0
9,2001,3,1959,42,0
9,2001,12,1970,30,0
9,2001,12,1970,30,0
9,2001,12,1970,30,0
9,2001,11,1979,21,1
9,2001,10,1960,40,0
9,2001,10,1960,40,0
9,2001,10,1960,40,0
9,2001,10,1960,40,0
9,2001,11,1960,40,0
9,2001,11,1960,40,0
9,2001,11,1960,40,0
9,2001,11,1960,40,0
9,2001,9,1981,20,0
9,2001,3,1973,28,1
9,2001,3,1973,28,1
9,2001,3,1973,28,1
9,2001,1,1971,30,0
9,2001,1,1971,30,0
9,2001,1,1971,30,0
9,2001,1,1971,30,0
9,2001,1,1971,30,0
9,2001,2,1976,25,0
9,2001,2,1976,25,0
9,2001,2,1976,25,0
9,2001,2,1976,25,0
9,2001,2,1976,25,0
9,2001,2,1986,15,0
9,2001,2,1973,28,0
9,2001,2,1973,28,0
9,2001,4,1974,27,0
9,2001,4,1974,27,0
9,2001,5,1974,27,0
9,2001,5,1974,27,0
9,2001,1,1972,29,0
9,2001,1,1972,29,0
9,2001,1,1972,29,0
9,2001,1,1981,20,0
9,2001,1,1956,45,0
9,2001,1,1956,45,0
9,2001,1,1956,45,0
9,2001,1,1956,45,0
9,2001,1,1956,45,0
9,2001,3,1963,38,0
9,2001,3,1963,38,0
9,2001,3,1963,38,0
9,2001,3,1963,38,0
9,2001,3,1963,38,0
9,2001,9,1961,40,0
9,2001,6,1953,48,0
9,2001,6,1953,48,0
9,2001,6,1953,48,0
9,2001,6,1953,48,0
9,2001,6,1953,48,0
9,2001,6,1953,48,0
9,2001,9,1971,30,0
9,2001,9,1971,30,0
9,2001,9,1971,30,0
9,2001,9,1971,30,0
9,2001,9,1971,30,0
9,2001,9,1971,30,0
9,2001,4,1971,30,0
9,2001,3,1972,29,0
9,2001,3,1972,29,0
9,2001,12,1961,39,0
9,2001,12,1961,39,0
9,2001,12,1961,39,0
9,2001,12,1961,39,0
9,2001,12,1961,39,0
9,2001,10,1965,35,0
9,2001,10,1965,35,0
9,2001,10,1965,35,0
9,2001,10,1965,35,0
9,2001,10,1965,35,0
9,2001,10,1965,35,0
9,2001,10,1965,35,0
9,2001,1,1975,26,0
9,2001,1,1975,26,0
9,2001,2,1956,45,0
9,2001,2,1956,45,0
9,2001,2,1956,45,0
9,2001,2,1956,45,0
9,2001,2,1956,45,0
9,2001,2,1956,45,0
9,2001,2,1956,45,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,12,1965,35,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,8,1968,33,0
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,11,1969,31,1
9,2001,7,1981,20,0
9,2001,7,1981,20,0
9,2001,4,1959,42,0
9,2001,4,1959,42,0
9,2001,4,1959,42,0
9,2001,4,1959,42,0
9,2001,4,1959,42,0
9,2001,10,1974,26,0
9,2001,10,1974,26,0
9,2001,10,1974,26,0
9,2001,3,1975,26,0
9,2001,3,1975,26,0
9,2001,3,1975,26,0
9,2001,1,1971,30,1
9,2001,1,1971,30,1
9,2001,1,1971,30,1
9,2001,2,1981,20,0
9,2001,2,1955,46,0
9,2001,2,1955,46,0
9,2001,2,1955,46,0
9,2001,2,1955,46,0
9,2001,2,1955,46,0
9,2001,2,1955,46,0
9,2001,7,1975,26,0
9,2001,7,1975,26,0
9,2001,7,1975,26,0
9,2001,7,1981,20,0
9,2001,3,1965,36,0
